gestion,codigo_municipio,area,edad,sexo,valor
2024,71501,urbana,22,mujer,202
2024,71501,urbana,23,hombre,190
2024,71501,urbana,23,mujer,212
2024,71501,urbana,24,hombre,211
2024,71501,urbana,24,mujer,201
2024,71501,urbana,25,hombre,201
2024,71501,urbana,25,mujer,184
2024,71501,urbana,26,hombre,177
2024,71501,urbana,26,mujer,185
2024,71501,urbana,27,hombre,193
2024,71501,urbana,27,mujer,199
2024,71501,urbana,28,hombre,203
2024,71501,urbana,28,mujer,186
2024,71502,rural,16,hombre,6
2024,71502,rural,16,mujer,7
2024,71502,rural,17,hombre,13
2024,71502,rural,17,mujer,8
2024,71502,rural,18,hombre,7
2024,71502,rural,18,mujer,7
2024,71502,rural,19,hombre,8
2024,71502,rural,19,mujer,14
2024,71502,rural,20,hombre,11
2024,71502,rural,20,mujer,6
2024,71502,rural,21,hombre,9
2024,71502,rural,21,mujer,4
2024,71502,rural,22,hombre,5
2024,71502,rural,22,mujer,9
2024,71502,rural,23,hombre,14
2024,71502,rural,23,mujer,9
2024,71502,rural,24,hombre,13
2024,71502,rural,24,mujer,17
2024,71502,rural,25,hombre,15
2024,71502,rural,25,mujer,9
2024,71502,rural,26,hombre,8
2024,71502,rural,26,mujer,7
2024,71502,rural,27,hombre,11
2024,71502,rural,27,mujer,13
2024,71502,rural,28,hombre,20
2024,71502,rural,28,mujer,11
2024,71502,urbana,16,hombre,62
2024,71502,urbana,16,mujer,73
2024,71502,urbana,17,hombre,63
2024,71502,urbana,17,mujer,64
2024,71502,urbana,18,hombre,30
2024,71502,urbana,18,mujer,63
2024,71502,urbana,19,hombre,37
2024,71502,urbana,19,mujer,39
2024,71502,urbana,20,hombre,24
2024,71502,urbana,20,mujer,25
2024,71502,urbana,21,hombre,52
2024,71502,urbana,21,mujer,43
2024,71502,urbana,22,hombre,42
2024,71502,urbana,22,mujer,51
2024,71502,urbana,23,hombre,50
2024,71502,urbana,23,mujer,38
2024,71502,urbana,24,hombre,40
2024,71502,urbana,24,mujer,50
2024,71502,urbana,25,hombre,46
2024,71502,urbana,25,mujer,42
2024,71502,urbana,26,hombre,42
2024,71502,urbana,26,mujer,38
2024,71502,urbana,27,hombre,38
2024,71502,urbana,27,mujer,48
2024,71502,urbana,28,hombre,42
2024,71502,urbana,28,mujer,36
2024,71503,rural,16,hombre,125
2024,71503,rural,16,mujer,107
2024,71503,rural,17,hombre,134
2024,71503,rural,17,mujer,105
2024,71503,rural,18,hombre,121
2024,71503,rural,18,mujer,96
2024,71503,rural,19,hombre,125
2024,71503,rural,19,mujer,116
2024,71503,rural,20,hombre,143
2024,71503,rural,20,mujer,90
2024,71503,rural,21,hombre,120
2024,71503,rural,21,mujer,95
2024,71503,rural,22,hombre,130
2024,71503,rural,22,mujer,100
2024,71503,rural,23,hombre,165
2024,71503,rural,23,mujer,109
2024,71503,rural,24,hombre,168
2024,71503,rural,24,mujer,126
2024,71503,rural,25,hombre,160
2024,71503,rural,25,mujer,114
2024,71503,rural,26,hombre,130
2024,71503,rural,26,mujer,121
2024,71503,rural,27,hombre,160
2024,71503,rural,27,mujer,96
2024,71503,rural,28,hombre,139
2024,71503,rural,28,mujer,98
2024,71503,urbana,16,hombre,35
2024,71503,urbana,16,mujer,34
2024,71503,urbana,17,hombre,38
2024,71503,urbana,17,mujer,30
2024,71503,urbana,18,hombre,30
2024,71503,urbana,18,mujer,29
2024,71503,urbana,19,hombre,20
2024,71503,urbana,19,mujer,15
2024,71503,urbana,20,hombre,26
2024,71503,urbana,20,mujer,16
2024,71503,urbana,21,hombre,10
2024,71503,urbana,21,mujer,20
2024,71503,urbana,22,hombre,18
2024,71503,urbana,22,mujer,18
2024,71503,urbana,23,hombre,19
2024,71503,urbana,23,mujer,25
2024,71503,urbana,24,hombre,30
2024,71503,urbana,24,mujer,24
2024,71503,urbana,25,hombre,18
2024,71503,urbana,25,mujer,23
2024,71503,urbana,26,hombre,20
2024,71503,urbana,26,mujer,28
2024,71503,urbana,27,hombre,23
2024,71503,urbana,27,mujer,24
2024,71503,urbana,28,hombre,13
2024,71503,urbana,28,mujer,21
2024,80101,rural,16,hombre,71
2024,80101,rural,16,mujer,61
2024,80101,rural,17,hombre,71
2024,80101,rural,17,mujer,55
2024,80101,rural,18,hombre,62
2024,80101,rural,18,mujer,54
2024,80101,rural,19,hombre,56
2024,80101,rural,19,mujer,66
2024,80101,rural,20,hombre,88
2024,80101,rural,20,mujer,60
2024,80101,rural,21,hombre,94
2024,80101,rural,21,mujer,48
2024,80101,rural,22,hombre,87
2024,80101,rural,22,mujer,36
2024,80101,rural,23,hombre,79
2024,80101,rural,23,mujer,55
2024,80101,rural,24,hombre,60
2024,80101,rural,24,mujer,39
2024,80101,rural,25,hombre,55
2024,80101,rural,25,mujer,35
2024,80101,rural,26,hombre,51
2024,80101,rural,26,mujer,54
2024,80101,rural,27,hombre,55
2024,80101,rural,27,mujer,37
2024,80101,rural,28,hombre,40
2024,80101,rural,28,mujer,46
2024,80101,urbana,16,hombre,1211
2024,80101,urbana,16,mujer,1251
2024,80101,urbana,17,hombre,1265
2024,80101,urbana,17,mujer,1239
2024,80101,urbana,18,hombre,1401
2024,80101,urbana,18,mujer,1217
2024,80101,urbana,19,hombre,1151
2024,80101,urbana,19,mujer,1156
2024,80101,urbana,20,hombre,1154
2024,80101,urbana,20,mujer,1117
2024,80101,urbana,21,hombre,1118
2024,80101,urbana,21,mujer,1124
2024,80101,urbana,22,hombre,1087
2024,80101,urbana,22,mujer,1114
2024,80101,urbana,23,hombre,1240
2024,80101,urbana,23,mujer,1179
2024,80101,urbana,24,hombre,1243
2024,80101,urbana,24,mujer,1227
2024,80101,urbana,25,hombre,1067
2024,80101,urbana,25,mujer,1130
2024,80101,urbana,26,hombre,1021
2024,80101,urbana,26,mujer,1128
2024,80101,urbana,27,hombre,1123
2024,80101,urbana,27,mujer,1187
2024,80101,urbana,28,hombre,1130
2024,80101,urbana,28,mujer,1088
2024,80102,rural,16,hombre,76
2024,80102,rural,16,mujer,63
2024,80102,rural,17,hombre,68
2024,80102,rural,17,mujer,63
2024,80102,rural,18,hombre,88
2024,80102,rural,18,mujer,39
2024,80102,rural,19,hombre,54
2024,80102,rural,19,mujer,65
2024,80102,rural,20,hombre,59
2024,80102,rural,20,mujer,64
2024,80102,rural,21,hombre,70
2024,80102,rural,21,mujer,66
2024,80102,rural,22,hombre,63
2024,80102,rural,22,mujer,49
2024,80102,rural,23,hombre,97
2024,80102,rural,23,mujer,84
2024,80102,rural,24,hombre,71
2024,80102,rural,24,mujer,79
2024,80102,rural,25,hombre,95
2024,80102,rural,25,mujer,69
2024,80102,rural,26,hombre,83
2024,80102,rural,26,mujer,65
2024,80102,rural,27,hombre,71
2024,80102,rural,27,mujer,48
2024,80102,rural,28,hombre,74
2024,80102,rural,28,mujer,64
2024,80201,rural,16,hombre,120
2024,80201,rural,16,mujer,117
2024,80201,rural,17,hombre,155
2024,80201,rural,17,mujer,120
2024,80201,rural,18,hombre,197
2024,80201,rural,18,mujer,97
2024,80201,rural,19,hombre,130
2024,80201,rural,19,mujer,91
2024,80201,rural,20,hombre,110
2024,80201,rural,20,mujer,91
2024,80201,rural,21,hombre,124
2024,80201,rural,21,mujer,85
2024,80201,rural,22,hombre,86
2024,80201,rural,22,mujer,95
2024,80201,rural,23,hombre,143
2024,80201,rural,23,mujer,96
2024,80201,rural,24,hombre,100
2024,80201,rural,24,mujer,111
2024,80201,rural,25,hombre,85
2024,80201,rural,25,mujer,83
2024,80201,rural,26,hombre,80
2024,80201,rural,26,mujer,74
2024,80201,rural,27,hombre,92
2024,80201,rural,27,mujer,98
2024,80201,rural,28,hombre,102
2024,80201,rural,28,mujer,82
2024,80201,urbana,16,hombre,1128
2024,80201,urbana,16,mujer,1059
2024,80201,urbana,17,hombre,1136
2024,80201,urbana,17,mujer,1055
2024,80201,urbana,18,hombre,1002
2024,80201,urbana,18,mujer,839
2024,80201,urbana,19,hombre,882
2024,80201,urbana,19,mujer,900
2024,80201,urbana,20,hombre,844
2024,80201,urbana,20,mujer,791
2024,80201,urbana,21,hombre,808
2024,80201,urbana,21,mujer,824
2024,80201,urbana,22,hombre,845
2024,80201,urbana,22,mujer,995
2024,80201,urbana,23,hombre,894
2024,80201,urbana,23,mujer,953
2024,80201,urbana,24,hombre,986
2024,80201,urbana,24,mujer,1001
2024,80201,urbana,25,hombre,771
2024,80201,urbana,25,mujer,887
2024,80201,urbana,26,hombre,802
2024,80201,urbana,26,mujer,860
2024,80201,urbana,27,hombre,855
2024,80201,urbana,27,mujer,916
2024,80201,urbana,28,hombre,774
2024,80201,urbana,28,mujer,836
2024,80202,rural,16,hombre,61
2024,80202,rural,16,mujer,57
2024,80202,rural,17,hombre,43
2024,80202,rural,17,mujer,49
2024,80202,rural,18,hombre,37
2024,80202,rural,18,mujer,48
2024,80202,rural,19,hombre,49
2024,80202,rural,19,mujer,35
2024,80202,rural,20,hombre,37
2024,80202,rural,20,mujer,25
2024,80202,rural,21,hombre,39
2024,80202,rural,21,mujer,49
2024,80202,rural,22,hombre,52
2024,80202,rural,22,mujer,39
2024,80202,rural,23,hombre,62
2024,80202,rural,23,mujer,62
2024,80202,rural,24,hombre,59
2024,80202,rural,24,mujer,56
2024,80202,rural,25,hombre,40
2024,80202,rural,25,mujer,42
2024,80202,rural,26,hombre,68
2024,80202,rural,26,mujer,40
2024,80202,rural,27,hombre,58
2024,80202,rural,27,mujer,36
2024,80202,rural,28,hombre,47
2024,80202,rural,28,mujer,50
2024,80202,urbana,16,hombre,345
2024,80202,urbana,16,mujer,356
2024,80202,urbana,17,hombre,387
2024,80202,urbana,17,mujer,357
2024,80202,urbana,18,hombre,472
2024,80202,urbana,18,mujer,274
2024,80202,urbana,19,hombre,371
2024,80202,urbana,19,mujer,249
2024,80202,urbana,20,hombre,287
2024,80202,urbana,20,mujer,267
2024,80202,urbana,21,hombre,248
2024,80202,urbana,21,mujer,254
2024,80202,urbana,22,hombre,287
2024,80202,urbana,22,mujer,255
2024,80202,urbana,23,hombre,314
2024,80202,urbana,23,mujer,304
2024,80202,urbana,24,hombre,321
2024,80202,urbana,24,mujer,322
2024,80202,urbana,25,hombre,265
2024,80202,urbana,25,mujer,292
2024,80202,urbana,26,hombre,286
2024,80202,urbana,26,mujer,277
2024,80202,urbana,27,hombre,258
2024,80202,urbana,27,mujer,311
2024,80202,urbana,28,hombre,240
2024,80202,urbana,28,mujer,286
2024,80301,rural,16,hombre,59
2024,80301,rural,16,mujer,43
2024,80301,rural,17,hombre,50
2024,80301,rural,17,mujer,41
2024,80301,rural,18,hombre,36
2024,80301,rural,18,mujer,33
2024,80301,rural,19,hombre,49
2024,80301,rural,19,mujer,40
2024,80301,rural,20,hombre,39
2024,80301,rural,20,mujer,31
2024,80301,rural,21,hombre,34
2024,80301,rural,21,mujer,30
2024,80301,rural,22,hombre,39
2024,80301,rural,22,mujer,28
2024,80301,rural,23,hombre,49
2024,80301,rural,23,mujer,34
2024,80301,rural,24,hombre,38
2024,80301,rural,24,mujer,32
2024,80301,rural,25,hombre,43
2024,80301,rural,25,mujer,39
2024,80301,rural,26,hombre,48
2024,80301,rural,26,mujer,26
2024,80301,rural,27,hombre,42
2024,80301,rural,27,mujer,42
2024,80301,rural,28,hombre,39
2024,80301,rural,28,mujer,37
2024,80301,urbana,16,hombre,58
2024,80301,urbana,16,mujer,83
2024,80301,urbana,17,hombre,81
2024,80301,urbana,17,mujer,68
2024,80301,urbana,18,hombre,72
2024,80301,urbana,18,mujer,49
2024,80301,urbana,19,hombre,56
2024,80301,urbana,19,mujer,34
2024,80301,urbana,20,hombre,43
2024,80301,urbana,20,mujer,32
2024,80301,urbana,21,hombre,35
2024,80301,urbana,21,mujer,45
2024,80301,urbana,22,hombre,38
2024,80301,urbana,22,mujer,43
2024,80301,urbana,23,hombre,48
2024,80301,urbana,23,mujer,42
2024,80301,urbana,24,hombre,48
2024,80301,urbana,24,mujer,60
2024,80301,urbana,25,hombre,40
2024,80301,urbana,25,mujer,53
2024,80301,urbana,26,hombre,56
2024,80301,urbana,26,mujer,60
2024,80301,urbana,27,hombre,48
2024,80301,urbana,27,mujer,51
2024,80301,urbana,28,hombre,53
2024,80301,urbana,28,mujer,62
2024,80302,rural,16,hombre,267
2024,80302,rural,16,mujer,250
2024,80302,rural,17,hombre,215
2024,80302,rural,17,mujer,238
2024,80302,rural,18,hombre,239
2024,80302,rural,18,mujer,219
2024,80302,rural,19,hombre,208
2024,80302,rural,19,mujer,182
2024,80302,rural,20,hombre,181
2024,80302,rural,20,mujer,218
2024,80302,rural,21,hombre,225
2024,80302,rural,21,mujer,213
2024,80302,rural,22,hombre,172
2024,80302,rural,22,mujer,183
2024,80302,rural,23,hombre,200
2024,80302,rural,23,mujer,216
2024,80302,rural,24,hombre,200
2024,80302,rural,24,mujer,167
2024,80302,rural,25,hombre,194
2024,80302,rural,25,mujer,174
2024,80302,rural,26,hombre,196
2024,80302,rural,26,mujer,184
2024,80302,rural,27,hombre,201
2024,80302,rural,27,mujer,173
2024,80302,rural,28,hombre,199
2024,80302,rural,28,mujer,164
2024,80302,urbana,16,hombre,230
2024,80302,urbana,16,mujer,251
2024,80302,urbana,17,hombre,265
2024,80302,urbana,17,mujer,226
2024,80302,urbana,18,hombre,156
2024,80302,urbana,18,mujer,193
2024,80302,urbana,19,hombre,178
2024,80302,urbana,19,mujer,135
2024,80302,urbana,20,hombre,140
2024,80302,urbana,20,mujer,155
2024,80302,urbana,21,hombre,136
2024,80302,urbana,21,mujer,143
2024,80302,urbana,22,hombre,161
2024,80302,urbana,22,mujer,170
2024,80302,urbana,23,hombre,160
2024,80302,urbana,23,mujer,175
2024,80302,urbana,24,hombre,155
2024,80302,urbana,24,mujer,218
2024,80302,urbana,25,hombre,138
2024,80302,urbana,25,mujer,171
2024,80302,urbana,26,hombre,162
2024,80302,urbana,26,mujer,213
2024,80302,urbana,27,hombre,163
2024,80302,urbana,27,mujer,162
2024,80302,urbana,28,hombre,184
2024,80302,urbana,28,mujer,192
2024,80303,rural,16,hombre,60
2024,80303,rural,16,mujer,44
2024,80303,rural,17,hombre,64
2024,80303,rural,17,mujer,53
2024,80303,rural,18,hombre,34
2024,80303,rural,18,mujer,40
2024,80303,rural,19,hombre,36
2024,80303,rural,19,mujer,33
2024,80303,rural,20,hombre,37
2024,80303,rural,20,mujer,25
2024,80303,rural,21,hombre,41
2024,80303,rural,21,mujer,47
2024,80303,rural,22,hombre,36
2024,80303,rural,22,mujer,28
2024,80303,rural,23,hombre,33
2024,80303,rural,23,mujer,44
2024,80303,rural,24,hombre,59
2024,80303,rural,24,mujer,48
2024,80303,rural,25,hombre,41
2024,80303,rural,25,mujer,38
2024,80303,rural,26,hombre,59
2024,80303,rural,26,mujer,35
2024,80303,rural,27,hombre,46
2024,80303,rural,27,mujer,47
2024,80303,rural,28,hombre,50
2024,80303,rural,28,mujer,40
2024,80303,urbana,16,hombre,53
2024,80303,urbana,16,mujer,64
2024,80303,urbana,17,hombre,58
2024,80303,urbana,17,mujer,56
2024,80303,urbana,18,hombre,39
2024,80303,urbana,18,mujer,41
2024,80303,urbana,19,hombre,34
2024,80303,urbana,19,mujer,32
2024,80303,urbana,20,hombre,42
2024,80303,urbana,20,mujer,34
2024,80303,urbana,21,hombre,28
2024,80303,urbana,21,mujer,33
2024,80303,urbana,22,hombre,43
2024,80303,urbana,22,mujer,36
2024,80303,urbana,23,hombre,43
2024,80303,urbana,23,mujer,42
2024,80303,urbana,24,hombre,46
2024,80303,urbana,24,mujer,51
2024,80303,urbana,25,hombre,36
2024,80303,urbana,25,mujer,39
2024,80303,urbana,26,hombre,45
2024,80303,urbana,26,mujer,39
2024,80303,urbana,27,hombre,50
2024,80303,urbana,27,mujer,46
2024,80303,urbana,28,hombre,49
2024,80303,urbana,28,mujer,36
2024,80304,rural,16,hombre,92
2024,80304,rural,16,mujer,57
2024,80304,rural,17,hombre,71
2024,80304,rural,17,mujer,67
2024,80304,rural,18,hombre,66
2024,80304,rural,18,mujer,48
2024,80304,rural,19,hombre,44
2024,80304,rural,19,mujer,50
2024,80304,rural,20,hombre,67
2024,80304,rural,20,mujer,49
2024,80304,rural,21,hombre,48
2024,80304,rural,21,mujer,50
2024,80304,rural,22,hombre,50
2024,80304,rural,22,mujer,54
2024,80304,rural,23,hombre,66
2024,80304,rural,23,mujer,57
2024,80304,rural,24,hombre,68
2024,80304,rural,24,mujer,57
2024,80304,rural,25,hombre,51
2024,80304,rural,25,mujer,59
2024,80304,rural,26,hombre,74
2024,80304,rural,26,mujer,47
2024,80304,rural,27,hombre,65
2024,80304,rural,27,mujer,64
2024,80304,rural,28,hombre,67
2024,80304,rural,28,mujer,61
2024,80304,urbana,16,hombre,153
2024,80304,urbana,16,mujer,125
2024,80304,urbana,17,hombre,185
2024,80304,urbana,17,mujer,148
2024,80304,urbana,18,hombre,256
2024,80304,urbana,18,mujer,91
2024,80304,urbana,19,hombre,166
2024,80304,urbana,19,mujer,90
2024,80304,urbana,20,hombre,116
2024,80304,urbana,20,mujer,109
2024,80304,urbana,21,hombre,108
2024,80304,urbana,21,mujer,95
2024,80304,urbana,22,hombre,87
2024,80304,urbana,22,mujer,107
2024,80304,urbana,23,hombre,119
2024,80304,urbana,23,mujer,113
2024,80304,urbana,24,hombre,107
2024,80304,urbana,24,mujer,132
2024,80304,urbana,25,hombre,101
2024,80304,urbana,25,mujer,116
2024,80304,urbana,26,hombre,119
2024,80304,urbana,26,mujer,118
2024,80304,urbana,27,hombre,101
2024,80304,urbana,27,mujer,116
2024,80304,urbana,28,hombre,94
2024,80304,urbana,28,mujer,114
2024,80401,rural,16,hombre,48
2024,80401,rural,16,mujer,51
2024,80401,rural,17,hombre,62
2024,80401,rural,17,mujer,39
2024,80401,rural,18,hombre,36
2024,80401,rural,18,mujer,36
2024,80401,rural,19,hombre,45
2024,80401,rural,19,mujer,46
2024,80401,rural,20,hombre,37
2024,80401,rural,20,mujer,42
2024,80401,rural,21,hombre,64
2024,80401,rural,21,mujer,39
2024,80401,rural,22,hombre,35
2024,80401,rural,22,mujer,28
2024,80401,rural,23,hombre,48
2024,80401,rural,23,mujer,33
2024,80401,rural,24,hombre,61
2024,80401,rural,24,mujer,36
2024,80401,rural,25,hombre,41
2024,80401,rural,25,mujer,32
2024,80401,rural,26,hombre,64
2024,80401,rural,26,mujer,38
2024,80401,rural,27,hombre,36
2024,80401,rural,27,mujer,31
2024,80401,rural,28,hombre,46
2024,80401,rural,28,mujer,36
2024,80401,urbana,16,hombre,130
2024,80401,urbana,16,mujer,154
2024,80401,urbana,17,hombre,159
2024,80401,urbana,17,mujer,123
2024,80401,urbana,18,hombre,104
2024,80401,urbana,18,mujer,91
2024,80401,urbana,19,hombre,97
2024,80401,urbana,19,mujer,100
2024,80401,urbana,20,hombre,91
2024,80401,urbana,20,mujer,89
2024,80401,urbana,21,hombre,79
2024,80401,urbana,21,mujer,79
2024,80401,urbana,22,hombre,87
2024,80401,urbana,22,mujer,87
2024,80401,urbana,23,hombre,79
2024,80401,urbana,23,mujer,108
2024,80401,urbana,24,hombre,111
2024,80401,urbana,24,mujer,117
2024,80401,urbana,25,hombre,81
2024,80401,urbana,25,mujer,84
2024,80401,urbana,26,hombre,83
2024,80401,urbana,26,mujer,85
2024,80401,urbana,27,hombre,92
2024,80401,urbana,27,mujer,114
2024,80401,urbana,28,hombre,81
2024,80401,urbana,28,mujer,95
2024,80402,rural,16,hombre,48
2024,80402,rural,16,mujer,57
2024,80402,rural,17,hombre,63
2024,80402,rural,17,mujer,58
2024,80402,rural,18,hombre,62
2024,80402,rural,18,mujer,59
2024,80402,rural,19,hombre,66
2024,80402,rural,19,mujer,67
2024,80402,rural,20,hombre,86
2024,80402,rural,20,mujer,90
2024,80402,rural,21,hombre,80
2024,80402,rural,21,mujer,60
2024,80402,rural,22,hombre,84
2024,80402,rural,22,mujer,63
2024,80402,rural,23,hombre,76
2024,80402,rural,23,mujer,59
2024,80402,rural,24,hombre,82
2024,80402,rural,24,mujer,54
2024,80402,rural,25,hombre,74
2024,80402,rural,25,mujer,45
2024,80402,rural,26,hombre,67
2024,80402,rural,26,mujer,54
2024,80402,rural,27,hombre,78
2024,80402,rural,27,mujer,61
2024,80402,rural,28,hombre,72
2024,80402,rural,28,mujer,47
2024,80402,urbana,16,hombre,18
2024,80402,urbana,16,mujer,18
2024,80402,urbana,17,hombre,27
2024,80402,urbana,17,mujer,15
2024,80402,urbana,18,hombre,20
2024,80402,urbana,18,mujer,22
2024,80402,urbana,19,hombre,24
2024,80402,urbana,19,mujer,21
2024,80402,urbana,20,hombre,32
2024,80402,urbana,20,mujer,27
2024,80402,urbana,21,hombre,21
2024,80402,urbana,21,mujer,20
2024,80402,urbana,22,hombre,21
2024,80402,urbana,22,mujer,23
2024,80402,urbana,23,hombre,36
2024,80402,urbana,23,mujer,19
2024,80402,urbana,24,hombre,27
2024,80402,urbana,24,mujer,18
2024,80402,urbana,25,hombre,23
2024,80402,urbana,25,mujer,23
2024,80402,urbana,26,hombre,18
2024,80402,urbana,26,mujer,15
2024,80402,urbana,27,hombre,21
2024,80402,urbana,27,mujer,16
2024,80402,urbana,28,hombre,13
2024,80402,urbana,28,mujer,26
2024,80501,rural,16,hombre,140
2024,80501,rural,16,mujer,97
2024,80501,rural,17,hombre,120
2024,80501,rural,17,mujer,120
2024,80501,rural,18,hombre,82
2024,80501,rural,18,mujer,65
2024,80501,rural,19,hombre,88
2024,80501,rural,19,mujer,79
2024,80501,rural,20,hombre,79
2024,80501,rural,20,mujer,82
2024,80501,rural,21,hombre,76
2024,80501,rural,21,mujer,77
2024,80501,rural,22,hombre,76
2024,80501,rural,22,mujer,84
2024,80501,rural,23,hombre,94
2024,80501,rural,23,mujer,82
2024,80501,rural,24,hombre,111
2024,80501,rural,24,mujer,107
2024,80501,rural,25,hombre,104
2024,80501,rural,25,mujer,66
2024,80501,rural,26,hombre,86
2024,80501,rural,26,mujer,73
2024,80501,rural,27,hombre,80
2024,80501,rural,27,mujer,78
2024,80501,rural,28,hombre,84
2024,80501,rural,28,mujer,71
2024,80501,urbana,16,hombre,125
2024,80501,urbana,16,mujer,125
2024,80501,urbana,17,hombre,101
2024,80501,urbana,17,mujer,118
2024,80501,urbana,18,hombre,79
2024,80501,urbana,18,mujer,93
2024,80501,urbana,19,hombre,65
2024,80501,urbana,19,mujer,87
2024,80501,urbana,20,hombre,98
2024,80501,urbana,20,mujer,77
2024,80501,urbana,21,hombre,75
2024,80501,urbana,21,mujer,79
2024,80501,urbana,22,hombre,77
2024,80501,urbana,22,mujer,70
2024,80501,urbana,23,hombre,96
2024,80501,urbana,23,mujer,75
2024,80501,urbana,24,hombre,78
2024,80501,urbana,24,mujer,90
2024,80501,urbana,25,hombre,75
2024,80501,urbana,25,mujer,77
2024,80501,urbana,26,hombre,67
2024,80501,urbana,26,mujer,88
2024,80501,urbana,27,hombre,68
2024,80501,urbana,27,mujer,76
2024,80501,urbana,28,hombre,78
2024,80501,urbana,28,mujer,80
2024,80601,rural,16,hombre,26
2024,80601,rural,16,mujer,53
2024,80601,rural,17,hombre,26
2024,80601,rural,17,mujer,31
2024,80601,rural,18,hombre,38
2024,80601,rural,18,mujer,25
2024,80601,rural,19,hombre,17
2024,80601,rural,19,mujer,38
2024,80601,rural,20,hombre,34
2024,80601,rural,20,mujer,46
2024,80601,rural,21,hombre,27
2024,80601,rural,21,mujer,30
2024,80601,rural,22,hombre,37
2024,80601,rural,22,mujer,35
2024,80601,rural,23,hombre,38
2024,80601,rural,23,mujer,27
2024,80601,rural,24,hombre,29
2024,80601,rural,24,mujer,35
2024,80601,rural,25,hombre,41
2024,80601,rural,25,mujer,25
2024,80601,rural,26,hombre,29
2024,80601,rural,26,mujer,26
2024,80601,rural,27,hombre,34
2024,80601,rural,27,mujer,35
2024,80601,rural,28,hombre,36
2024,80601,rural,28,mujer,36
2024,80602,rural,16,hombre,124
2024,80602,rural,16,mujer,65
2024,80602,rural,17,hombre,132
2024,80602,rural,17,mujer,94
2024,80602,rural,18,hombre,111
2024,80602,rural,18,mujer,86
2024,80602,rural,19,hombre,109
2024,80602,rural,19,mujer,72
2024,80602,rural,20,hombre,108
2024,80602,rural,20,mujer,73
2024,80602,rural,21,hombre,120
2024,80602,rural,21,mujer,84
2024,80602,rural,22,hombre,118
2024,80602,rural,22,mujer,91
2024,80602,rural,23,hombre,148
2024,80602,rural,23,mujer,101
2024,80602,rural,24,hombre,138
2024,80602,rural,24,mujer,128
2024,80602,rural,25,hombre,146
2024,80602,rural,25,mujer,87
2024,80602,rural,26,hombre,141
2024,80602,rural,26,mujer,117
2024,80602,rural,27,hombre,132
2024,80602,rural,27,mujer,120
2024,80602,rural,28,hombre,153
2024,80602,rural,28,mujer,123
2024,80602,urbana,16,hombre,26
2024,80602,urbana,16,mujer,28
2024,80602,urbana,17,hombre,37
2024,80602,urbana,17,mujer,28
2024,80602,urbana,18,hombre,14
2024,80602,urbana,18,mujer,18
2024,80602,urbana,19,hombre,13
2024,80602,urbana,19,mujer,18
2024,80602,urbana,20,hombre,20
2024,80602,urbana,20,mujer,28
2024,80602,urbana,21,hombre,19
2024,80602,urbana,21,mujer,9
2024,80602,urbana,22,hombre,22
2024,80602,urbana,22,mujer,19
2024,80602,urbana,23,hombre,14
2024,80602,urbana,23,mujer,25
2024,80602,urbana,24,hombre,20
2024,80602,urbana,24,mujer,25
2024,80602,urbana,25,hombre,20
2024,80602,urbana,25,mujer,18
2024,80602,urbana,26,hombre,17
2024,80602,urbana,26,mujer,31
2024,80602,urbana,27,hombre,26
2024,80602,urbana,27,mujer,30
2024,80602,urbana,28,hombre,25
2024,80602,urbana,28,mujer,28
2024,80701,rural,16,hombre,18
2024,80701,rural,16,mujer,18
2024,80701,rural,17,hombre,24
2024,80701,rural,17,mujer,15
2024,80701,rural,18,hombre,15
2024,80701,rural,18,mujer,16
2024,80701,rural,19,hombre,14
2024,80701,rural,19,mujer,11
2024,80701,rural,20,hombre,13
2024,80701,rural,20,mujer,13
2024,80701,rural,21,hombre,12
2024,80701,rural,21,mujer,10
2024,80701,rural,22,hombre,15
2024,80701,rural,22,mujer,20
2024,80701,rural,23,hombre,19
2024,80701,rural,23,mujer,16
2024,80701,rural,24,hombre,17
2024,80701,rural,24,mujer,13
2024,80701,rural,25,hombre,17
2024,80701,rural,25,mujer,13
2024,80701,rural,26,hombre,12
2024,80701,rural,26,mujer,14
2024,80701,rural,27,hombre,25
2024,80701,rural,27,mujer,13
2024,80701,rural,28,hombre,20
2024,80701,rural,28,mujer,16
2024,80701,urbana,16,hombre,36
2024,80701,urbana,16,mujer,40
2024,80701,urbana,17,hombre,78
2024,80701,urbana,17,mujer,36
2024,80701,urbana,18,hombre,109
2024,80701,urbana,18,mujer,32
2024,80701,urbana,19,hombre,97
2024,80701,urbana,19,mujer,33
2024,80701,urbana,20,hombre,51
2024,80701,urbana,20,mujer,36
2024,80701,urbana,21,hombre,31
2024,80701,urbana,21,mujer,33
2024,80701,urbana,22,hombre,33
2024,80701,urbana,22,mujer,31
2024,80701,urbana,23,hombre,45
2024,80701,urbana,23,mujer,50
2024,80701,urbana,24,hombre,48
2024,80701,urbana,24,mujer,38
2024,80701,urbana,25,hombre,34
2024,80701,urbana,25,mujer,45
2024,80701,urbana,26,hombre,35
2024,80701,urbana,26,mujer,37
2024,80701,urbana,27,hombre,45
2024,80701,urbana,27,mujer,44
2024,80701,urbana,28,hombre,52
2024,80701,urbana,28,mujer,45
2024,80702,rural,16,hombre,9
2024,80702,rural,16,mujer,7
2024,80702,rural,17,hombre,17
2024,80702,rural,17,mujer,12
2024,80702,rural,18,hombre,19
