gestion,codigo_municipio,sexo,edad_salida,anio_salida,codigo_pais_destino,valor
2024,30801,mujer,27,2010,724,1
2024,30801,mujer,27,2011,032,1
2024,30801,mujer,27,2012,032,1
2024,30801,mujer,27,2015,032,1
2024,30801,mujer,27,2016,076,1
2024,30801,mujer,27,2017,840,1
2024,30801,mujer,27,2018,032,1
2024,30801,mujer,27,2018,724,1
2024,30801,mujer,27,2019,032,1
2024,30801,mujer,27,2019,724,1
2024,30801,mujer,27,2020,724,1
2024,30801,mujer,27,2021,724,2
2024,30801,mujer,27,2022,840,3
2024,30801,mujer,27,2023,032,3
2024,30801,mujer,27,2023,076,2
2024,30801,mujer,27,2023,152,1
2024,30801,mujer,27,2023,724,3
2024,30801,mujer,27,2023,826,1
2024,30801,mujer,27,2023,840,3
2024,30801,mujer,27,2024,152,1
2024,30801,mujer,27,2024,840,3
2024,30801,mujer,27,9999,840,2
2024,30801,mujer,28,1985,032,1
2024,30801,mujer,28,1990,999,1
2024,30801,mujer,28,1995,032,1
2024,30801,mujer,28,1996,032,1
2024,30801,mujer,28,1998,840,1
2024,30801,mujer,28,2005,032,2
2024,30801,mujer,28,2005,724,2
2024,30801,mujer,28,2006,840,1
2024,30801,mujer,28,2008,724,1
2024,30801,mujer,28,2008,840,2
2024,30801,mujer,28,2011,032,1
2024,30801,mujer,28,2012,032,3
2024,30801,mujer,28,2013,032,1
2024,30801,mujer,28,2014,840,1
2024,30801,mujer,28,2015,724,1
2024,30801,mujer,28,2016,032,2
2024,30801,mujer,28,2017,032,1
2024,30801,mujer,28,2019,152,1
2024,30801,mujer,28,2020,032,2
2024,30801,mujer,28,2020,724,2
2024,30801,mujer,28,2020,826,1
2024,30801,mujer,28,2022,724,2
2024,30801,mujer,28,2022,826,1
2024,30801,mujer,28,2022,840,1
2024,30801,mujer,28,2022,999,1
2024,30801,mujer,28,2023,032,1
2024,30801,mujer,28,2023,152,2
2024,30801,mujer,28,2023,724,2
2024,30801,mujer,28,2023,826,1
2024,30801,mujer,28,2023,840,6
2024,30801,mujer,28,2024,032,3
2024,30801,mujer,28,2024,076,2
2024,30801,mujer,28,2024,152,1
2024,30801,mujer,28,2024,840,2
2024,30802,hombre,16,1996,032,1
2024,30802,hombre,16,1999,032,2
2024,30802,hombre,16,2000,032,1
2024,30802,hombre,16,2004,032,1
2024,30802,hombre,16,2005,032,1
2024,30802,hombre,16,2008,724,1
2024,30802,hombre,16,2009,032,1
2024,30802,hombre,16,2010,032,1
2024,30802,hombre,16,2011,032,1
2024,30802,hombre,16,2015,032,1
2024,30802,hombre,16,2017,032,2
2024,30802,hombre,16,2019,032,1
2024,30802,hombre,16,9999,032,2
2024,30802,hombre,17,1996,840,2
2024,30802,hombre,17,1998,032,1
2024,30802,hombre,17,1999,032,1
2024,30802,hombre,17,2002,999,1
2024,30802,hombre,17,2003,724,1
2024,30802,hombre,17,2004,032,2
2024,30802,hombre,17,2005,032,1
2024,30802,hombre,17,2007,032,2
2024,30802,hombre,17,2009,032,1
2024,30802,hombre,17,2012,032,1
2024,30802,hombre,17,2015,032,1
2024,30802,hombre,17,2016,724,1
2024,30802,hombre,17,2017,032,1
2024,30802,hombre,17,2020,032,2
2024,30802,hombre,17,2020,076,1
2024,30802,hombre,17,2021,032,1
2024,30802,hombre,17,2023,152,1
2024,30802,hombre,17,9999,032,1
2024,30802,hombre,17,9999,999,1
2024,30802,hombre,18,1991,032,1
2024,30802,hombre,18,1994,032,1
2024,30802,hombre,18,1995,032,1
2024,30802,hombre,18,1999,032,1
2024,30802,hombre,18,2000,032,4
2024,30802,hombre,18,2000,076,1
2024,30802,hombre,18,2000,724,1
2024,30802,hombre,18,2001,032,2
2024,30802,hombre,18,2002,032,2
2024,30802,hombre,18,2004,032,1
2024,30802,hombre,18,2005,032,1
2024,30802,hombre,18,2006,032,1
2024,30802,hombre,18,2008,032,2
2024,30802,hombre,18,2008,724,1
2024,30802,hombre,18,2009,032,1
2024,30802,hombre,18,2009,724,1
2024,30802,hombre,18,2010,032,2
2024,30802,hombre,18,2010,840,1
2024,30802,hombre,18,2014,032,1
2024,30802,hombre,18,2014,724,1
2024,30802,hombre,18,2015,032,1
2024,30802,hombre,18,2016,032,1
2024,30802,hombre,18,2016,724,1
2024,30802,hombre,18,2018,032,1
2024,30802,hombre,18,2018,840,1
2024,30802,hombre,18,2019,032,1
2024,30802,hombre,18,2019,724,1
2024,30802,hombre,18,2021,032,1
2024,30802,hombre,18,2021,152,1
2024,30802,hombre,18,2022,032,1
2024,30802,hombre,18,2022,999,2
2024,30802,hombre,18,2023,076,1
2024,30802,hombre,18,2024,032,1
2024,30802,hombre,18,2024,076,1
2024,30802,hombre,18,2024,152,1
2024,30802,hombre,18,9999,032,1
2024,30802,hombre,18,9999,724,1
2024,30802,hombre,19,1968,840,1
2024,30802,hombre,19,1994,032,2
2024,30802,hombre,19,1995,032,1
2024,30802,hombre,19,2000,032,2
2024,30802,hombre,19,2000,840,1
2024,30802,hombre,19,2001,724,1
2024,30802,hombre,19,2002,032,1
2024,30802,hombre,19,2002,724,1
2024,30802,hombre,19,2003,032,1
2024,30802,hombre,19,2004,032,1
2024,30802,hombre,19,2005,032,1
2024,30802,hombre,19,2006,032,2
2024,30802,hombre,19,2007,032,1
2024,30802,hombre,19,2008,032,1
2024,30802,hombre,19,2008,724,2
2024,30802,hombre,19,2009,032,2
2024,30802,hombre,19,2010,032,1
2024,30802,hombre,19,2012,032,1
2024,30802,hombre,19,2015,032,1
2024,30802,hombre,19,2015,724,1
2024,30802,hombre,19,2019,032,1
2024,30802,hombre,19,2019,152,1
2024,30802,hombre,19,2020,032,1
2024,30802,hombre,19,2022,724,1
2024,30802,hombre,19,2022,840,1
2024,30802,hombre,19,2023,032,1
2024,30802,hombre,19,2023,999,1
2024,30802,hombre,19,2024,032,1
2024,30802,hombre,20,1994,032,1
2024,30802,hombre,20,1995,032,1
2024,30802,hombre,20,1998,032,2
2024,30802,hombre,20,1999,032,2
2024,30802,hombre,20,2000,032,2
2024,30802,hombre,20,2000,724,1
2024,30802,hombre,20,2001,032,1
2024,30802,hombre,20,2002,032,3
2024,30802,hombre,20,2003,032,1
2024,30802,hombre,20,2003,724,1
2024,30802,hombre,20,2004,032,7
2024,30802,hombre,20,2004,076,1
2024,30802,hombre,20,2005,032,2
2024,30802,hombre,20,2005,840,1
2024,30802,hombre,20,2006,032,2
2024,30802,hombre,20,2007,840,1
2024,30802,hombre,20,2008,032,1
2024,30802,hombre,20,2009,032,1
2024,30802,hombre,20,2009,724,1
2024,30802,hombre,20,2009,840,1
2024,30802,hombre,20,2010,032,1
2024,30802,hombre,20,2010,724,1
2024,30802,hombre,20,2014,032,1
2024,30802,hombre,20,2015,032,2
2024,30802,hombre,20,2015,076,1
2024,30802,hombre,20,2017,032,1
2024,30802,hombre,20,2018,032,1
2024,30802,hombre,20,2018,724,1
2024,30802,hombre,20,2019,032,1
2024,30802,hombre,20,2019,152,1
2024,30802,hombre,20,2020,032,2
2024,30802,hombre,20,2022,724,1
2024,30802,hombre,20,2023,076,1
2024,30802,hombre,20,2023,152,2
2024,30802,hombre,20,2024,152,1
2024,30802,hombre,20,9999,032,7
2024,30802,hombre,21,1992,032,1
2024,30802,hombre,21,2000,032,1
2024,30802,hombre,21,2003,152,1
2024,30802,hombre,21,2004,032,1
2024,30802,hombre,21,2005,840,1
2024,30802,hombre,21,2006,032,1
2024,30802,hombre,21,2007,840,1
2024,30802,hombre,21,2010,840,1
2024,30802,hombre,21,2014,724,1
2024,30802,hombre,21,2017,032,1
2024,30802,hombre,21,2018,032,2
2024,30802,hombre,21,2020,152,1
2024,30802,hombre,21,2021,032,1
2024,30802,hombre,21,2022,032,1
2024,30802,hombre,21,2022,152,1
2024,30802,hombre,21,2022,826,1
2024,30802,hombre,21,2023,032,2
2024,30802,hombre,21,2023,076,1
2024,30802,hombre,21,2023,152,4
2024,30802,hombre,21,2023,724,2
2024,30802,hombre,21,2024,152,1
2024,30802,hombre,22,1970,032,1
2024,30802,hombre,22,1995,032,1
2024,30802,hombre,22,2003,152,1
2024,30802,hombre,22,2003,724,1
2024,30802,hombre,22,2004,032,1
2024,30802,hombre,22,2005,724,2
2024,30802,hombre,22,2008,032,1
2024,30802,hombre,22,2011,032,1
2024,30802,hombre,22,2012,032,2
2024,30802,hombre,22,2013,724,1
2024,30802,hombre,22,2014,032,1
2024,30802,hombre,22,2014,724,1
2024,30802,hombre,22,2016,032,2
2024,30802,hombre,22,2016,724,1
2024,30802,hombre,22,2019,032,1
2024,30802,hombre,22,2020,032,1
2024,30802,hombre,22,2021,152,2
2024,30802,hombre,22,2022,032,1
2024,30802,hombre,22,2022,152,1
2024,30802,hombre,22,2022,724,1
2024,30802,hombre,22,2023,032,2
2024,30802,hombre,22,2023,076,1
2024,30802,hombre,22,2023,152,4
2024,30802,hombre,22,2024,152,1
2024,30802,hombre,23,1991,032,1
2024,30802,hombre,23,1994,724,1
2024,30802,hombre,23,2001,840,1
2024,30802,hombre,23,2003,724,1
2024,30802,hombre,23,2004,724,2
2024,30802,hombre,23,2005,032,1
2024,30802,hombre,23,2005,840,1
2024,30802,hombre,23,2006,724,1
2024,30802,hombre,23,2006,840,1
2024,30802,hombre,23,2014,724,1
2024,30802,hombre,23,2016,032,1
2024,30802,hombre,23,2018,724,1
2024,30802,hombre,23,2019,372,1
2024,30802,hombre,23,2022,724,1
2024,30802,hombre,23,2022,826,1
2024,30802,hombre,23,2023,076,1
2024,30802,hombre,23,2023,152,1
2024,30802,hombre,23,2023,826,1
2024,30802,hombre,23,2024,152,3
2024,30802,hombre,23,2024,999,1
2024,30802,hombre,24,2000,032,1
2024,30802,hombre,24,2004,724,1
2024,30802,hombre,24,2005,032,1
2024,30802,hombre,24,2006,724,1
2024,30802,hombre,24,2007,032,1
2024,30802,hombre,24,2019,152,1
2024,30802,hombre,24,2019,724,1
2024,30802,hombre,24,2020,152,1
2024,30802,hombre,24,2021,032,1
2024,30802,hombre,24,2022,032,1
2024,30802,hombre,24,2022,152,1
2024,30802,hombre,24,2022,826,1
2024,30802,hombre,24,2023,032,1
2024,30802,hombre,24,2023,152,1
2024,30802,hombre,24,2023,372,1
2024,30802,hombre,24,2023,999,1
2024,30802,hombre,24,2024,152,1
2024,30802,hombre,25,1970,032,1
2024,30802,hombre,25,1980,724,1
2024,30802,hombre,25,1984,032,1
2024,30802,hombre,25,1998,032,2
2024,30802,hombre,25,2000,032,1
2024,30802,hombre,25,2002,032,2
2024,30802,hombre,25,2003,032,1
2024,30802,hombre,25,2005,032,1
2024,30802,hombre,25,2010,032,1
2024,30802,hombre,25,2012,032,1
2024,30802,hombre,25,2012,724,1
2024,30802,hombre,25,2013,724,1
2024,30802,hombre,25,2014,032,4
2024,30802,hombre,25,2020,032,4
2024,30802,hombre,25,2020,724,1
2024,30802,hombre,25,2022,826,1
2024,30802,hombre,25,2023,032,1
2024,30802,hombre,25,2024,152,3
2024,30802,hombre,25,9999,032,2
2024,30802,hombre,26,1994,032,1
2024,30802,hombre,26,2004,032,1
2024,30802,hombre,26,2013,724,1
2024,30802,hombre,26,2014,032,3
2024,30802,hombre,26,2015,152,1
2024,30802,hombre,26,2016,032,1
2024,30802,hombre,26,2017,152,1
2024,30802,hombre,26,2018,724,1
2024,30802,hombre,26,2021,152,1
2024,30802,hombre,26,2022,826,2
2024,30802,hombre,26,2022,840,2
2024,30802,hombre,26,2023,152,1
2024,30802,hombre,26,2023,724,1
2024,30802,hombre,26,2023,826,1
2024,30802,hombre,26,2023,840,1
2024,30802,hombre,26,2023,858,1
2024,30802,hombre,26,2024,032,1
2024,30802,hombre,27,2000,032,1
2024,30802,hombre,27,2004,032,1
2024,30802,hombre,27,2005,032,1
2024,30802,hombre,27,2010,032,1
2024,30802,hombre,27,2010,724,1
2024,30802,hombre,27,2010,840,1
2024,30802,hombre,27,2012,999,1
2024,30802,hombre,27,2020,032,1
2024,30802,hombre,27,2022,152,1
2024,30802,hombre,27,2023,032,1
2024,30802,hombre,27,2023,152,1
2024,30802,hombre,27,2023,840,1
2024,30802,hombre,27,2024,724,1
2024,30802,hombre,28,1972,032,1
2024,30802,hombre,28,1995,724,1
2024,30802,hombre,28,1999,032,1
2024,30802,hombre,28,2002,724,2
2024,30802,hombre,28,2004,032,1
2024,30802,hombre,28,2012,999,1
2024,30802,hombre,28,2013,152,1
2024,30802,hombre,28,2014,032,2
2024,30802,hombre,28,2016,032,1
2024,30802,hombre,28,2017,724,1
2024,30802,hombre,28,2018,152,1
2024,30802,hombre,28,2018,724,1
2024,30802,hombre,28,2019,032,2
2024,30802,hombre,28,2020,724,1
2024,30802,hombre,28,2022,032,1
2024,30802,hombre,28,2023,032,1
2024,30802,hombre,28,2023,152,1
2024,30802,hombre,28,2023,840,3
2024,30802,hombre,28,2024,032,2
2024,30802,hombre,28,2024,724,1
2024,30802,hombre,28,2024,999,1
2024,30802,mujer,16,1998,032,1
2024,30802,mujer,16,1999,032,1
2024,30802,mujer,16,2000,032,1
2024,30802,mujer,16,2000,380,1
2024,30802,mujer,16,2001,032,1
2024,30802,mujer,16,2004,032,1
2024,30802,mujer,16,2010,032,1
2024,30802,mujer,16,2014,032,1
2024,30802,mujer,16,2017,032,1
2024,30802,mujer,16,2019,032,1
2024,30802,mujer,16,2023,032,1
2024,30802,mujer,17,1980,032,1
2024,30802,mujer,17,1995,032,1
2024,30802,mujer,17,1997,032,1
2024,30802,mujer,17,1999,032,1
2024,30802,mujer,17,2000,724,1
2024,30802,mujer,17,2002,032,1
2024,30802,mujer,17,2002,840,1
2024,30802,mujer,17,2007,032,1
2024,30802,mujer,17,2009,032,2
2024,30802,mujer,17,2011,032,1
2024,30802,mujer,17,2014,032,1
2024,30802,mujer,17,2015,032,2
2024,30802,mujer,17,2017,032,1
2024,30802,mujer,17,2017,724,1
2024,30802,mujer,17,2018,032,1
2024,30802,mujer,17,2023,032,1
2024,30802,mujer,17,2023,076,2
2024,30802,mujer,17,9999,032,1
2024,30802,mujer,18,1980,032,1
2024,30802,mujer,18,1992,032,1
2024,30802,mujer,18,1993,032,1
2024,30802,mujer,18,1995,032,1
2024,30802,mujer,18,1996,032,1
2024,30802,mujer,18,1998,032,1
2024,30802,mujer,18,1999,032,1
2024,30802,mujer,18,2000,032,4
2024,30802,mujer,18,2001,032,1
2024,30802,mujer,18,2002,032,1
2024,30802,mujer,18,2003,076,1
2024,30802,mujer,18,2003,152,1
2024,30802,mujer,18,2004,032,2
2024,30802,mujer,18,2005,032,2
2024,30802,mujer,18,2006,999,1
2024,30802,mujer,18,2008,724,1
2024,30802,mujer,18,2009,076,1
2024,30802,mujer,18,2010,032,2
2024,30802,mujer,18,2010,724,1
2024,30802,mujer,18,2010,840,1
2024,30802,mujer,18,2011,032,3
2024,30802,mujer,18,2012,032,2
2024,30802,mujer,18,2012,724,1
2024,30802,mujer,18,2014,032,2
2024,30802,mujer,18,2015,032,1
2024,30802,mujer,18,2016,032,3
2024,30802,mujer,18,2016,724,1
2024,30802,mujer,18,2018,032,3
2024,30802,mujer,18,2019,032,3
2024,30802,mujer,18,2019,724,2
2024,30802,mujer,18,2020,032,1
2024,30802,mujer,18,2020,840,1
2024,30802,mujer,18,2023,076,2
2024,30802,mujer,18,2023,152,2
2024,30802,mujer,18,2023,604,1
2024,30802,mujer,18,2023,724,1
2024,30802,mujer,18,2023,840,1
2024,30802,mujer,18,2024,032,1
2024,30802,mujer,18,2024,152,3
2024,30802,mujer,18,9999,032,2
2024,30802,mujer,19,1990,032,2
2024,30802,mujer,19,1994,840,1
2024,30802,mujer,19,1995,032,1
2024,30802,mujer,19,1996,032,1
2024,30802,mujer,19,1999,032,1
2024,30802,mujer,19,2000,032,3
2024,30802,mujer,19,2000,840,1
2024,30802,mujer,19,2004,032,1
2024,30802,mujer,19,2005,032,2
2024,30802,mujer,19,2006,724,1
2024,30802,mujer,19,2008,032,1
2024,30802,mujer,19,2008,724,1
2024,30802,mujer,19,2009,032,1
2024,30802,mujer,19,2010,032,1
2024,30802,mujer,19,2011,032,2
2024,30802,mujer,19,2011,724,1
2024,30802,mujer,19,2012,032,2
2024,30802,mujer,19,2013,032,1
2024,30802,mujer,19,2014,032,1
2024,30802,mujer,19,2016,826,1
2024,30802,mujer,19,2019,724,1
2024,30802,mujer,19,2020,032,1
2024,30802,mujer,19,2020,604,1
2024,30802,mujer,19,2020,724,1
2024,30802,mujer,19,2022,152,1
2024,30802,mujer,19,2022,724,1
2024,30802,mujer,19,2022,840,1
2024,30802,mujer,19,2023,032,1
2024,30802,mujer,19,2023,076,1
2024,30802,mujer,19,2023,724,1
2024,30802,mujer,19,2023,840,1
2024,30802,mujer,19,2024,032,1
2024,30802,mujer,19,2024,152,7
2024,30802,mujer,19,9999,032,1
2024,30802,mujer,20,1975,032,2
2024,30802,mujer,20,1995,724,1
2024,30802,mujer,20,1997,032,1
2024,30802,mujer,20,1998,032,1
2024,30802,mujer,20,1999,032,2
2024,30802,mujer,20,2000,032,6
2024,30802,mujer,20,2000,724,2
2024,30802,mujer,20,2000,840,1
2024,30802,mujer,20,2001,840,1
2024,30802,mujer,20,2003,032,2
2024,30802,mujer,20,2004,032,1
2024,30802,mujer,20,2004,724,1
2024,30802,mujer,20,2005,032,1
2024,30802,mujer,20,2005,724,1
2024,30802,mujer,20,2006,032,1
2024,30802,mujer,20,2006,840,1
2024,30802,mujer,20,2007,032,1
2024,30802,mujer,20,2008,032,1
2024,30802,mujer,20,2010,032,1
2024,30802,mujer,20,2012,032,1
2024,30802,mujer,20,2012,999,1
2024,30802,mujer,20,2013,032,1
2024,30802,mujer,20,2013,724,1
2024,30802,mujer,20,2013,840,1
2024,30802,mujer,20,2014,032,2
2024,30802,mujer,20,2015,032,4
2024,30802,mujer,20,2016,032,2
2024,30802,mujer,20,2017,032,1
2024,30802,mujer,20,2018,032,1
2024,30802,mujer,20,2019,032,1
2024,30802,mujer,20,2019,152,1
2024,30802,mujer,20,2020,152,2
2024,30802,mujer,20,2020,724,1
2024,30802,mujer,20,2021,840,1
2024,30802,mujer,20,2022,152,1
2024,30802,mujer,20,2022,724,1
2024,30802,mujer,20,2022,826,1
2024,30802,mujer,20,2022,840,1
2024,30802,mujer,20,2023,032,1
2024,30802,mujer,20,2023,152,2
2024,30802,mujer,20,2023,826,1
2024,30802,mujer,20,2023,840,1
2024,30802,mujer,20,2023,996,1
2024,30802,mujer,20,2024,076,2
2024,30802,mujer,20,2024,152,1
2024,30802,mujer,20,2024,840,1
2024,30802,mujer,20,9999,032,3
2024,30802,mujer,21,1995,032,1
2024,30802,mujer,21,2000,840,1
2024,30802,mujer,21,2001,032,1
2024,30802,mujer,21,2002,032,1
2024,30802,mujer,21,2002,724,1
2024,30802,mujer,21,2003,032,1
2024,30802,mujer,21,2003,826,1
2024,30802,mujer,21,2004,032,1
2024,30802,mujer,21,2005,032,1
2024,30802,mujer,21,2008,032,1
2024,30802,mujer,21,2008,724,1
2024,30802,mujer,21,2009,032,1
2024,30802,mujer,21,2013,032,1
2024,30802,mujer,21,2014,826,1
2024,30802,mujer,21,2018,032,1
2024,30802,mujer,21,2020,032,1
2024,30802,mujer,21,2020,152,1
2024,30802,mujer,21,2021,032,1
2024,30802,mujer,21,2023,152,2
2024,30802,mujer,21,2023,840,1
2024,30802,mujer,21,2023,999,1
2024,30802,mujer,21,2024,032,1
2024,30802,mujer,21,2024,840,1
2024,30802,mujer,22,1980,032,1
2024,30802,mujer,22,1985,032,1
2024,30802,mujer,22,2000,032,1
2024,30802,mujer,22,2001,032,1
2024,30802,mujer,22,2002,032,3
2024,30802,mujer,22,2002,840,1
2024,30802,mujer,22,2004,032,1
2024,30802,mujer,22,2007,604,1
2024,30802,mujer,22,2008,032,1
2024,30802,mujer,22,2008,724,1
2024,30802,mujer,22,2009,032,1
2024,30802,mujer,22,2010,032,1
2024,30802,mujer,22,2010,152,1
2024,30802,mujer,22,2010,724,2
2024,30802,mujer,22,2012,032,1
2024,30802,mujer,22,2015,032,1
2024,30802,mujer,22,2017,032,1
2024,30802,mujer,22,2018,032,2
2024,30802,mujer,22,2019,032,1
2024,30802,mujer,22,2019,724,1
2024,30802,mujer,22,2021,032,1
2024,30802,mujer,22,2022,032,1
2024,30802,mujer,22,2023,152,2
2024,30802,mujer,22,2024,032,2
2024,30802,mujer,22,2024,152,1
2024,30802,mujer,22,9999,999,1
2024,30802,mujer,23,1985,032,1
2024,30802,mujer,23,2000,032,2
2024,30802,mujer,23,2000,724,1
2024,30802,mujer,23,2004,032,1
2024,30802,mujer,23,2004,724,1
2024,30802,mujer,23,2006,724,1
2024,30802,mujer,23,2014,032,4
2024,30802,mujer,23,2018,032,1
2024,30802,mujer,23,2018,724,1
2024,30802,mujer,23,2019,032,1
2024,30802,mujer,23,2022,076,1
2024,30802,mujer,23,2022,826,2
2024,30802,mujer,23,2023,032,3
2024,30802,mujer,23,2023,152,2
2024,30802,mujer,23,2023,724,1
2024,30802,mujer,23,2024,076,1
2024,30802,mujer,23,2024,152,3
2024,30802,mujer,23,9999,999,1
2024,30802,mujer,24,1998,032,1
2024,30802,mujer,24,2000,032,2
2024,30802,mujer,24,2002,724,1
2024,30802,mujer,24,2006,724,2
2024,30802,mujer,24,2007,724,1
2024,30802,mujer,24,2011,032,1
2024,30802,mujer,24,2014,032,1
2024,30802,mujer,24,2014,152,1
2024,30802,mujer,24,2017,724,1
2024,30802,mujer,24,2018,152,1
2024,30802,mujer,24,2019,724,1
2024,30802,mujer,24,2019,840,1
2024,30802,mujer,24,2019,999,1
2024,30802,mujer,24,2020,032,1
2024,30802,mujer,24,2020,076,1
2024,30802,mujer,24,2020,152,1
2024,30802,mujer,24,2020,840,2
2024,30802,mujer,24,2021,724,1
2024,30802,mujer,24,2021,840,1
2024,30802,mujer,24,2022,724,1
2024,30802,mujer,24,2023,152,1
2024,30802,mujer,24,2024,032,1
2024,30802,mujer,24,2024,152,1
2024,30802,mujer,24,2024,840,1
2024,30802,mujer,24,9999,999,1
2024,30802,mujer,25,1988,032,1
2024,30802,mujer,25,1990,032,1
2024,30802,mujer,25,1991,724,1
2024,30802,mujer,25,1998,032,2
2024,30802,mujer,25,1999,032,1
2024,30802,mujer,25,1999,724,1
2024,30802,mujer,25,2000,032,2
2024,30802,mujer,25,2000,840,1
2024,30802,mujer,25,2002,032,1
2024,30802,mujer,25,2004,032,1
2024,30802,mujer,25,2005,724,1
2024,30802,mujer,25,2009,032,1
2024,30802,mujer,25,2010,840,1
2024,30802,mujer,25,2014,840,1
2024,30802,mujer,25,2015,032,1
2024,30802,mujer,25,2017,032,1
2024,30802,mujer,25,2017,724,1
2024,30802,mujer,25,2019,032,1
2024,30802,mujer,25,2019,826,2
2024,30802,mujer,25,2020,032,1
2024,30802,mujer,25,2021,724,1
2024,30802,mujer,25,2022,032,2
2024,30802,mujer,25,2022,152,2
2024,30802,mujer,25,2022,840,1
2024,30802,mujer,25,2023,032,3
2024,30802,mujer,25,2023,152,3
2024,30802,mujer,25,2023,840,2
2024,30802,mujer,25,2024,032,1
2024,30802,mujer,25,2024,076,1
2024,30802,mujer,25,9999,032,2
2024,30802,mujer,25,9999,076,1
2024,30802,mujer,26,2002,032,1
2024,30802,mujer,26,2004,724,1
2024,30802,mujer,26,2007,724,1
2024,30802,mujer,26,2008,032,1
2024,30802,mujer,26,2010,724,1
2024,30802,mujer,26,2014,724,2
2024,30802,mujer,26,2014,826,1
2024,30802,mujer,26,2018,724,1
2024,30802,mujer,26,2019,724,1
2024,30802,mujer,26,2022,840,1
2024,30802,mujer,26,2024,152,1
2024,30802,mujer,27,2009,032,1
2024,30802,mujer,27,2018,724,1
2024,30802,mujer,27,2020,032,1
2024,30802,mujer,27,2020,840,1
2024,30802,mujer,27,2021,724,2
2024,30802,mujer,27,2022,724,1
2024,30802,mujer,27,2022,826,1
2024,30802,mujer,27,2022,840,1
2024,30802,mujer,27,2023,604,1
2024,30802,mujer,27,2023,840,1
2024,30802,mujer,27,2024,032,1
2024,30802,mujer,27,2024,152,1
2024,30802,mujer,27,9999,999,1
2024,30802,mujer,28,2000,032,1
2024,30802,mujer,28,2001,032,1
2024,30802,mujer,28,2002,724,1
2024,30802,mujer,28,2004,724,1
2024,30802,mujer,28,2011,724,1
2024,30802,mujer,28,2012,032,1
2024,30802,mujer,28,2012,724,1
2024,30802,mujer,28,2013,032,1
2024,30802,mujer,28,2016,724,1
2024,30802,mujer,28,2017,032,1
2024,30802,mujer,28,2017,724,1
2024,30802,mujer,28,2018,724,1
2024,30802,mujer,28,2019,032,1
2024,30802,mujer,28,2023,032,1
2024,30802,mujer,28,2024,032,3
2024,30803,hombre,16,1974,032,1
2024,30803,hombre,16,1994,032,1
2024,30803,hombre,16,1995,032,1
2024,30803,hombre,16,1999,032,1
2024,30803,hombre,16,2000,032,1
2024,30803,hombre,16,2004,840,1
2024,30803,hombre,16,2005,840,1
2024,30803,hombre,16,2019,032,1
2024,30803,hombre,16,2022,840,1
2024,30803,hombre,16,2023,840,1
2024,30803,hombre,17,1980,840,1
2024,30803,hombre,17,1996,032,1
2024,30803,hombre,17,1998,032,1
2024,30803,hombre,17,1999,032,1
2024,30803,hombre,17,2000,840,1
2024,30803,hombre,17,2001,840,1
2024,30803,hombre,17,2003,840,1
2024,30803,hombre,17,2005,724,1
2024,30803,hombre,17,2007,032,1
2024,30803,hombre,17,2010,032,1
2024,30803,hombre,17,2012,032,1
2024,30803,hombre,17,2017,032,1
2024,30803,hombre,17,2017,840,1
2024,30803,hombre,17,2022,152,1
2024,30803,hombre,17,2022,840,2
2024,30803,hombre,17,2024,076,1
2024,30803,hombre,18,1980,032,1
2024,30803,hombre,18,1993,032,1
2024,30803,hombre,18,1995,032,2
2024,30803,hombre,18,1996,032,1
2024,30803,hombre,18,1999,032,1
2024,30803,hombre,18,1999,840,1
2024,30803,hombre,18,2003,840,1
2024,30803,hombre,18,2004,032,1
2024,30803,hombre,18,2005,724,1
2024,30803,hombre,18,2005,840,2
2024,30803,hombre,18,2006,840,3
2024,30803,hombre,18,2010,152,1
2024,30803,hombre,18,2012,152,1
2024,30803,hombre,18,2012,724,1
2024,30803,hombre,18,2013,826,1
2024,30803,hombre,18,2016,152,1
2024,30803,hombre,18,2017,724,1
2024,30803,hombre,18,2020,840,1
2024,30803,hombre,18,2021,724,1
2024,30803,hombre,18,2021,826,1
2024,30803,hombre,18,2023,032,1
2024,30803,hombre,18,2023,724,1
2024,30803,hombre,18,2023,840,2
2024,30803,hombre,19,1988,032,1
2024,30803,hombre,19,1989,840,1
2024,30803,hombre,19,1998,032,1
2024,30803,hombre,19,2000,840,1
2024,30803,hombre,19,2000,999,1
2024,30803,hombre,19,2001,724,1
2024,30803,hombre,19,2002,724,1
2024,30803,hombre,19,2002,840,1
2024,30803,hombre,19,2003,076,1
2024,30803,hombre,19,2003,724,1
2024,30803,hombre,19,2005,032,1
2024,30803,hombre,19,2005,724,1
2024,30803,hombre,19,2005,840,1
2024,30803,hombre,19,2006,840,1
2024,30803,hombre,19,2007,724,2
2024,30803,hombre,19,2007,826,1
2024,30803,hombre,19,2008,724,1
2024,30803,hombre,19,2009,724,1
2024,30803,hombre,19,2010,840,1
2024,30803,hombre,19,2014,840,1
2024,30803,hombre,19,2015,032,1
2024,30803,hombre,19,2016,152,1
2024,30803,hombre,19,2016,724,1
2024,30803,hombre,19,2021,724,1
2024,30803,hombre,19,2022,840,1
2024,30803,hombre,19,2023,724,1
2024,30803,hombre,20,1986,032,1
2024,30803,hombre,20,1993,840,1
2024,30803,hombre,20,2000,840,2
2024,30803,hombre,20,2001,032,1
2024,30803,hombre,20,2003,724,2
2024,30803,hombre,20,2004,032,1
